company_name,country,website,email,phone,address,description,brands_carried,source,source_url,scale,import_frequency,hs_codes,found_at
"Business directory,distribution,distributor,wholesaler,agent",mongolia,https://www.vanik.com,,+91-9210373801,,"We are Authorized Importer for Japanese, Singapore Surgical Di. VIEWS : 2604 ... Cosmetics Products in Pune, Maharashtra after a long time experience as ...",,serp,https://www.vanik.com/healthcare-and-hospital-supplies/distributor-offers/13?cat_name=indexp_medical&page=33,,,,2026-05-03T16:41:17
Porhibited And Restricted Items,mongolia,https://www.verykship.com,,,,The only authorized importer is the company Genoa General Trading Company. Shipments of these types of food supplements or nutritional supplements destined ...,,serp,https://www.verykship.com/ups-import/KW/PorhibitedAndRestrictedItems,,,,2026-05-03T16:41:17
Coporate,mongolia,https://wettrust.com,,+82-31-719-9260,,Wettrust's all brand sole distributor instagram: @wettruststore. Japan ... COSE COSMETIC (Mongolia). cose.mn. TOP.,,serp,https://wettrust.com/m14.php,,,,2026-05-03T16:41:19
Wholesale High End Makeup Distributors · CosmeticIndex.com,mongolia,https://63.135.127.69,,,,"We export and wholesale beauty products and korean cosmetics, we can ... We are the sole distributor of NYX. We also carry Moira Beauty, LA Girl, LA ...",,serp,https://63.135.127.69/_wholesale-high-end-makeup-distributors,,,,2026-05-03T16:41:19
Distributor Wanted Message Board,mongolia,https://www.globalbx.com,,,,"Distributors Wanted: Totally Natural Skin Care And Cosmetics Distributo ... Distributors Wanted: Required Sole Distributor For Baby Products, Nepal. April ...",,serp,https://www.globalbx.com/m_distributor-wanted.asp,,,,2026-05-03T16:41:19
Delight Supplies,mongolia,https://directory.africa-business.com,sales@africa-business.com,,,"The company is the Sole Distributor in Uganda for cosmetics products based in USA, United Kingdom, Israel and South Africa. We import other recognized ...",,serp,https://directory.africa-business.com/business/ffc7ad683f/Delight-Supplies,,,,2026-05-03T16:41:19
North Korea's 'Singapore shops' expose gap in sanctions ...,mongolia,https://www.seattletimes.com,,,,"He said OCN was the sole distributor of the popular Japanese Pokka brand canned drinks in North Korea from 2000 and 2012, but claimed OCN ...",,serp,https://www.seattletimes.com/business/north-korea-singapore-shops-reveal-familiar-sanction-gaps/,,,,2026-05-03T16:41:19
Cecilia SW Pong,mongolia,https://cn.linkedin.com,,,,"Founded and established Beauty Wool (China) Co., Limited in Year 2002. Sole distributor and exclusive agency to 100% imported foreign pure sheep yarn in China.",,serp,https://cn.linkedin.com/in/cecilia-sw-pong-b7488659,,,,2026-05-03T16:41:19
Naran Group,mongolia,https://brandmine.ai,,,,1995-01-01 Mongolia's first authorized distributor. Naran Trade signs Mongolia's first official distributorships with Schwarzkopf & Henkel and Carlsberg ...,,serp,https://brandmine.ai/brands/naran-group/,,,,2026-05-03T16:41:22
Makeup Wholesale Distributor,mongolia,https://beautyjoint.com,wholesale@beautyjoint.com,,,"AUTHORIZED DISTRIBUTOR BRANDS Absolute, Ardell, Beauty Creations, Beauty ... Mongolia (+976). Montenegro (+382). Montserrat (+ ...",,serp,https://beautyjoint.com/pages/wholesale,,,,2026-05-03T16:41:22
Italian Esthetic Academy & Beauty Supply,mongolia,https://italianestheticbeautysupply.store,info@italianestheticbeautysupply.com,,,"Most orders ship within 1-2 business days. Sourced Direct from Italy. Authorized distributor of Phytosintesi and Biotouch. No middlemen, no markups.",,serp,https://italianestheticbeautysupply.store/,,,,2026-05-03T16:41:22
Buy vanav,mongolia,https://www.asianbeautywholesale.com,,,,AsianBeautyWholesale is an authorized distributor of vanav. Similar items. ECLAIR - LED Therapy Mask 2pcs Bundle Set. beaund - Slenway (x40) (Bulk Box). mommy ...,,serp,https://www.asianbeautywholesale.com/en/vanav-up6-3-colors-6-pcs/info.html/pid.1113448637,,,,2026-05-03T16:41:22
International Distributors,mongolia,https://nutrex.com,info@nutrex.com,32765 888,,Nutrex Research cannot guarantee the quality of the product if not purchased from an authorized distributor. Read our Authorized Reseller Policy. ... Mongolia.,,serp,https://nutrex.com/pages/international-distributors?srsltid=AfmBOoo8IIEP9UeKt4pUVkWb99dHlz9pCw3-ecC0RtYiqwExnkSXpx4b,,,,2026-05-03T16:41:22
"Herbal Henna business directory,distributor,agent,pcd,distribution ...",mongolia,https://www.vanik.com,,+91-9210373801,,"Mongolia, Montenegro ... Please contact us. View Contact Details - Join Vanik Today - Rs. ... (UAE). We are UAE based distributor & importer of cosmetics ...",,serp,https://www.vanik.com/overseas-distributors-details/herbal-henna/141086/index.htm,,,,2026-05-03T16:41:27
Get Cosmetics Registration in India,mongolia,https://enterslice.com,info@enterslice.com,+91) 9870310368 (,,Guidelines for Manufacturing or Importer of Cosmetics in India. An ... Kindly contact us at info@enterslice.com for any query or to place your ...,,serp,https://enterslice.com/cosmetic-registration-india,,,,2026-05-03T16:41:27
Customs Clearance in Thailand,mongolia,https://www.konradlegal.com,officer@konradlegal.com,+66 2626-0277,,"Yes, any importer of cosmetics must submit the name, location of the Thai ... CONTACT US. KONRAD LEGAL COMPANY LIMITED. 2 Pacific Place Building, 12th ...",,serp,https://www.konradlegal.com/others/customs-clearance-thailand/,,,,2026-05-03T16:41:27
Contact Us,mongolia,https://j-beautyproducts.com,,,,"Contact Us. Our company, Ptochopoulos Trade Imports ... Jbeauty Cosmetics is the signature beauty line by Ptochopoulos Trade Imports & Exports Ltd.",,serp,https://j-beautyproducts.com/pages/contact,,,,2026-05-03T16:41:46
Lowering Drug Prices by Once Again Putting Americans First,mongolia,https://www.whitehouse.gov,,,,"Increasing Prescription Drug Importation to Lower Prices. Within 90 days of the date of this order, the Secretary, through the Commissioner of ...",,serp,https://www.whitehouse.gov/presidential-actions/2025/04/lowering-drug-prices-by-once-again-putting-americans-first/,,,,2026-05-03T16:41:46
Amuulai LLC,mongolia,https://brandmine.ai,,,,"In Mongolia's 95%-import beauty market, Amuulai LLC built the rails — 50+ specialist stores, direct relationships with 43 Japanese manufacturers, ...",,serp,https://brandmine.ai/brands/amuulai/,,,,2026-05-03T16:41:51
"Mongolia Imports from Japan of Essential oils, perfumes ...",mongolia,https://tradingeconomics.com,support@tradingeconomics.com,,,"Mongolia Imports from Japan of Essential oils, perfumes, cosmetics, toileteries was US$5.05 Million during 2023, according to the United Nations COMTRADE ...",,serp,https://tradingeconomics.com/mongolia/imports/japan/essential-oils-perfumes-cosmetics-toileteries,,,,2026-05-03T16:41:51
️Tavan Bogd International LLC,mongolia,https://www.developmentaid.org,,,,Tavan Bogd International LLC has been one of the major importers of well-known global brands in household and beauty product category in Mongolia,,serp,https://www.developmentaid.org/organizations/view/320591/tavan-bogd-international-llc,,,,2026-05-03T16:41:51
List of Buyers & Importers for Cosmetics in Mongolia,mongolia,https://www.trademo.com,customersuccess@trademo.com,,,"Find and discover Cosmetics buyers & importers for all products in Mongolia - Page 2, featuring details on their shipment activities, trade volumes, trading ...",,serp,https://www.trademo.com/mongolia/buyers/cosmetics/2,,,,2026-05-03T16:41:51
Mongolia Cosmetic House Co Ltd Company import History ...,mongolia,https://tradedata.pro,,,,"Mongolia Cosmetic House Co Ltd Company import History Records. Cosmetic House Co Ltd Trade Data from global. Trade Data Pro platform for HS code, ...",,serp,https://tradedata.pro/trade-database-demo/mongolia/import-data/company/cosmetic-house-co-ltd/,,,,2026-05-03T16:41:54
Cosmetics Buyers & Importers in Mongolia,mongolia,https://www.trademo.com,customersuccess@trademo.com,,,"Find and discover Cosmetics buyers & importers for all products in Mongolia, featuring details on their shipment activities, trade volumes, trading partners, ...",,serp,https://www.trademo.com/mongolia/buyers/cosmetics,,,,2026-05-03T16:41:54
